doc_id;from;to;text;where;number;nouns;determiners;conjunctions;adjectives;prepositions;pronouns;verbs;adverbs;undefined;time
495;QUI-GON;ANAKIN;I'll tell you later.;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;4;0;0;0;0;0;0;0;0;0;36
496;ARTOO;THREEPIO;beeps;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;1;0;0;0;0;0;0;0;0;0;9
497;THREEPIO;ARTOO;Oh my! Space travel sounds rather perilous.;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;7;0;0;0;0;0;0;0;0;0;63
498;ARTOO;THREEPIO;beeps;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;1;0;0;0;0;0;0;0;0;0;9
499;THREEPIO;ARTOO;I can assure you they will never get me onto one of those dreadful starships!;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;15;0;0;0;0;0;0;0;0;0;135
500;KITSTER;ANAKIN;This is so wizard! I'm sure you'll do it this time, Annie.;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;12;0;0;0;0;0;0;0;0;0;108
501;PADME;KITSTER;Do what?;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;2;0;0;0;0;0;0;0;0;0;18
502;KITSTER;PADME;Finish the race, of course!;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;5;0;0;0;0;0;0;0;0;0;45
503;PADME;ANAKIN;You've never won a race?;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;5;0;0;0;0;0;0;0;0;0;45
504;ANAKIN;PADME;Well not exactly;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;3;0;0;0;0;0;0;0;0;0;27
505;PADME;ANAKIN;Not even finished?!;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;3;0;0;0;0;0;0;0;0;0;27
506;ANAKIN;PADME;but Kitster's right, I will this time.;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;7;0;0;0;0;0;0;0;0;0;63
507;QUI-GON;PADME;Of course you will.;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;4;0;0;0;0;0;0;0;0;0;36
508;BEED;PUBLIC;Toogi! Toogie! Toong mee cha kulkah du Boonta magi! tah oos azalus ooval Poddraces.;EXT. MOS ESPA - DESERT RACE ARENA - DAY;14;0;0;0;0;0;0;0;0;0;126
509;FODE;PUBLIC;That's absolutely right. And a big turnout here, from all corners of the Outer Rim territories. I see the contestants are making their way out onto the starting grid.;EXT. MOS ESPA - DESERT RACE ARENA - DAY;29;0;0;0;0;0;0;0;0;0;261
510;BEED;PUBLIC;La Yma beestoo;EXT. MOS ESPA - DESERT RACE ARENA - DAY;3;0;0;0;0;0;0;0;0;0;27
511;FODE;PUBLIC;I see Ben Quadinaros from the Tund system.;EXT. MOS ESPA - DESERT RACE ARENA - DAY;8;0;0;0;0;0;0;0;0;0;72
512;BEED;PUBLIC;eh Gasgano doowa newpa Ord Petrovia!;EXT. MOS ESPA - DESERT RACE ARENA - DAY;6;0;0;0;0;0;0;0;0;0;54
513;FODE;PUBLIC;Two time winner, Boles Roor;EXT. MOS ESPA - DESERT RACE ARENA - DAY;5;0;0;0;0;0;0;0;0;0;45
514;BEED;PUBLIC;Poo tula moosta, woe grane champio Sebulba du Pixelito! Splastyleeya bookie ookie!;EXT. MOS ESPA - DESERT RACE ARENA - DAY;12;0;0;0;0;0;0;0;0;0;108
515;FODE;PUBLIC;And a late entry, Anakin Skywalker, a local boy.;EXT. MOS ESPA - DESERT RACE ARENA - DAY;9;0;0;0;0;0;0;0;0;0;81
516;BEED;PUBLIC;Wampa peedunkee unko;EXT. MOS ESPA - DESERT RACE ARENA - DAY;3;0;0;0;0;0;0;0;0;0;27
517;FODE;PUBLIC;I see the flaggers are moving onto the track.;EXT. MOS ESPA - DESERT RACE ARENA - DAY;9;0;0;0;0;0;0;0;0;0;81
518;SHMI;ANAKIN;Be safe.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;2;0;0;0;0;0;0;0;0;0;18
519;ANAKIN;SHMI;I will, Mom. I promise.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;5;0;0;0;0;0;0;0;0;0;45
520;SEBULBA;ANAKIN;Bazda wahota, shag. Dobiella Nok. Yoka to Bantha poodoo.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;9;0;0;0;0;0;0;0;0;0;81
521;ANAKIN;SEBULBA;Cha skrundee da pat, sleemo.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;5;0;0;0;0;0;0;0;0;0;45
522;JABBA;RACERS;Ka bazza kundee hodrudda!;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;4;0;0;0;0;0;0;0;0;0;36
523;QUI-GON;ANAKIN;Are you all set, Annie?;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;5;0;0;0;0;0;0;0;0;0;45
524;ANAKIN;QUI-GON;Yes.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;1;0;0;0;0;0;0;0;0;0;9
525;QUI-GON;ANAKIN;Remember,concentrate on the moment. Feel. Don't think. Trust your instincts.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;11;0;0;0;0;0;0;0;0;0;99
526;ANAKIN;QUI-GON;Okay.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;1;0;0;0;0;0;0;0;0;0;9
527;QUI-GON;ANAKIN;May the Force be with you.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;6;0;0;0;0;0;0;0;0;0;54
528;BEED;PUBLIC;O grandio lust, Jabba Du Hutt, amu intoe tah parena.;EXT. MOS ESPA - ARENA - ROYAL BOX - DAY;10;0;0;0;0;0;0;0;0;0;90
529;JABBA;PUBLIC;Chowbaso! Tam ka chee Boonta rulee ya, kee madda hodrudda du wundee.;EXT. MOS ESPA - ARENA - ROYAL BOX - DAY;12;0;0;0;0;0;0;0;0;0;108
530;BEED;PUBLIC;Ya pawa culka doe rundee!;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;5;0;0;0;0;0;0;0;0;0;45
531;FODE;PUBLIC;Hey, it looks like they're clearing the grid.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;8;0;0;0;0;0;0;0;0;0;72
532;SHMI;QUI-GON;Is he nervous?;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;3;0;0;0;0;0;0;0;0;0;27
533;QUI-GON;SHMI;He's fine.;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;2;0;0;0;0;0;0;0;0;0;18
534;PADME;QUI-GON;You Jedi are far too reckless. The Queen;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;8;0;0;0;0;0;0;0;0;0;72
535;QUI-GON;PADME;The Queen trusts my judgment, young handmaiden. You should too.;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;10;0;0;0;0;0;0;0;0;0;90
536;PADME;QUI-GON;You assume too much.;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;4;0;0;0;0;0;0;0;0;0;36
537;FODE;RACERS;Start your engines.;EXT. MOS ESPA - ARENA ANNOUNCER'S BOX - DAY;3;0;0;0;0;0;0;0;0;0;27
538;BEED;PUBLIC;An dare ovv!;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;3;0;0;0;0;0;0;0;0;0;27
539;FODE;PUBLIC;Oh wait. Little Skywalker has stalled.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;6;0;0;0;0;0;0;0;0;0;54
540;FODE;PUBLIC;And there goes Skywalker He'll be hard pressed to catch up with the leaders today.;EXT. MOS ESPA - ARENA - STARTING GRID - DAY;15;0;0;0;0;0;0;0;0;0;135
541;JAR JAR;ANAKIN;Come on, Ani!;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;3;0;0;0;0;0;0;0;0;0;27
542;JAR JAR;ANAKIN;Careful, Ani. Careful, Ani!;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;4;0;0;0;0;0;0;0;0;0;36
543;FODE;PUBLIC;Looks like a few Tusken Raiders have camped out on the canyon dune turn.;EXT. MOS ESPA - RACETRACK - DAY;14;0;0;0;0;0;0;0;0;0;126
544;FODE;PUBLIC;There goes Quadinaros' power couplings.;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;5;0;0;0;0;0;0;0;0;0;45
545;BEED;PUBLIC;Sebulba! Ka pa me cheespa wata!;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;6;0;0;0;0;0;0;0;0;0;54
546;THREEPIO;ARTOO;Where is Mister Anakin ?;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;5;0;0;0;0;0;0;0;0;0;45
547;ARTOO;THREEPIO;beeps;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;1;0;0;0;0;0;0;0;0;0;9
548;PADME;QUI-GON;Here he comes!;EXT. MOS ESPA - ARENA - VIEWING PLATFORM - DAY;3;0;0;0;0;0;0;0;0;0;27
549;ARTOO;THREEPIO;beeps;EXT. MOS ESPA - ARENA - PIT AREA - DAY;1;0;0;0;0;0;0;0;0;0;9
550;THREEPIO;ARTOO;He has to complete two more circuits? Oh dear!;EXT. MOS ESPA - ARENA - PIT AREA - DAY;9;0;0;0;0;0;0;0;0;0;81
551;FODE;PUBLIC;It looks like Skywalker is moving up through the field. He's in;EXT. MOS ESPA - RACETRACK - DAY;12;0;0;0;0;0;0;0;0;0;108
552;BEED;PUBLIC;Steeth pa nagoola!;EXT. MOS ESPA - RACETRACK - DAY;3;0;0;0;0;0;0;0;0;0;27
553;BEED;PUBLIC;Ody Mandrell! Coona wa wunda dunko!;EXT. MOS ESPA - RACETRACK - DAY;6;0;0;0;0;0;0;0;0;0;54
554;ODY;DROIDS;Droids!;EXT. MOS ESPA - RACETRACK - DAY;1;0;0;0;0;0;0;0;0;0;9
555;FODE;PUBLIC;At the start of the third and final lap, Sebulba is in the lead, closely followed by Skywalker;EXT. MOS ESPA - RACETRACK - DAY;18;0;0;0;0;0;0;0;0;0;162
556;FODE;PUBLIC;Skywalker is forced onto the service ramp!;EXT. MOS ESPA - RACETRACK - DAY;7;0;0;0;0;0;0;0;0;0;63
557;BEED;PUBLIC;Oh noah!;EXT. MOS ESPA - RACETRACK - DAY;2;0;0;0;0;0;0;0;0;0;18
558;FODE;PUBLIC;Amazing a controlled thrust and he's back on course! What a move!;EXT. MOS ESPA - RACETRACK - DAY;12;0;0;0;0;0;0;0;0;0;108
559;FODE;PUBLIC;He's catching Sebulba.;EXT. MOS ESPA - RACETRACK - DAY;3;0;0;0;0;0;0;0;0;0;27
560;BEED;PUBLIC;Inkabunga.;EXT. MOS ESPA - RACETRACK - DAY;1;0;0;0;0;0;0;0;0;0;9
561;FODE;PUBLIC;That little human being is out of his mind.;EXT. MOS ESPA - RACETRACK - DAY;9;0;0;0;0;0;0;0;0;0;81
562;BEED;PUBLIC;Punda tah punda!;EXT. MOS ESPA - RACETRACK - DAY;3;0;0;0;0;0;0;0;0;0;27
563;FODE;PUBLIC;They're side by side!;EXT. MOS ESPA - RACETRACK - DAY;4;0;0;0;0;0;0;0;0;0;36
564;BEED;PUBLIC;Bongo du bongu!;EXT. MOS ESPA - RACETRACK - DAY;3;0;0;0;0;0;0;0;0;0;27
565;FODE;PUBLIC;It's Skywalker! The crowd are going nuts! Oh Ah Oh Ah;EXT. MOS ESPA - RACETRACK - DAY;11;0;0;0;0;0;0;0;0;0;99
566;ARTOO;THREEPIO;beeps;EXT. MOS ESPA - ARENA - PIT AREA - DAY;1;0;0;0;0;0;0;0;0;0;9
567;THREEPIO;ARTOO;I can't believe it.;EXT. MOS ESPA - ARENA - PIT AREA - DAY;4;0;0;0;0;0;0;0;0;0;36
568;JAR JAR;ANAKIN;Yay, Ani!;EXT. MOS ESPA - ARENA - PIT AREA - DAY;2;0;0;0;0;0;0;0;0;0;18
569;ANAKIN;SHMI;Mom, I did it! Yay!;EXT. MOS ESPA - ARENA - PIT AREA - DAY;5;0;0;0;0;0;0;0;0;0;45
570;JAR JAR;ANAKIN;Good going, Ani!;EXT. MOS ESPA - ARENA - PIT AREA - DAY;3;0;0;0;0;0;0;0;0;0;27
571;PADME;ANAKIN;We owe you everything.;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;4;0;0;0;0;0;0;0;0;0;36
572;SHMI;ANAKIN;It's so wonderful, Annie. You have brought hope to those who have none. I'm so very proud of you;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;19;0;0;0;0;0;0;0;0;0;171
573;ANAKIN;SHMI;Ah, gee enough of this;INT. MOS ESPA - ARENA - MAIN HANGER - DAY;5;0;0;0;0;0;0;0;0;0;45
574;WATTO;QUI-GON;You! You swindled me! You knew the boy was going to win! Somehow you knew it! I lost everything.;INT. MOS ESPA - ARENA - PRIVATE BOX - DAY;19;0;0;0;0;0;0;0;0;0;171
575;QUI-GON;WATTO;Whenever you gamble, my friend, eventually you'll lose. Bring the parts to the main hanger. I'll come by your shop later so you can release the boy.;INT. MOS ESPA - ARENA - PRIVATE BOX - DAY;27;0;0;0;0;0;0;0;0;0;243
576;WATTO;QUI-GON;You can't have him! It wasn't a fair bet!;INT. MOS ESPA - ARENA - PRIVATE BOX - DAY;9;0;0;0;0;0;0;0;0;0;81
577;QUI-GON;WATTO;Would you like to discuss it with the Hutts I'm sure they can settle this.;INT. MOS ESPA - ARENA - PRIVATE BOX - DAY;15;0;0;0;0;0;0;0;0;0;135
578;WATTO;QUI-GON;No, no! I want no more of your tricks! Take him!;INT. MOS ESPA - ARENA - PRIVATE BOX - DAY;11;0;0;0;0;0;0;0;0;0;99
579;QUI-GON;OBI-WAN;I'm going back some unfinished business. I won't be long.;EXT. TATOOINE - DESERT - NABOO SPACECRAFT - DAY;10;0;0;0;0;0;0;0;0;0;90
580;OBI-WAN;QUI-GON;Why do I sense we've picked up another pathetic life form?;EXT. TATOOINE - DESERT - NABOO SPACECRAFT - DAY;11;0;0;0;0;0;0;0;0;0;99
581;QUI-GON;OBI-WAN;It's the boy who's responsible for getting us these parts. Start getting this hyperdrive generator installed.;EXT. TATOOINE - DESERT - NABOO SPACECRAFT - DAY;16;0;0;0;0;0;0;0;0;0;144
582;OBI-WAN;QUI-GON;Yes, Master. That shouldn't take long.;EXT. TATOOINE - DESERT - NABOO SPACECRAFT - DAY;6;0;0;0;0;0;0;0;0;0;54
583;QUI-GON;ANAKIN;These are yours. We sold the Pod.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;7;0;0;0;0;0;0;0;0;0;63
584;ANAKIN;QUI-GON;Yes!;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;1;0;0;0;0;0;0;0;0;0;9
585;ANAKIN;SHMI;Mom, we sold the pod! Look at all the money we have!;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;12;0;0;0;0;0;0;0;0;0;108
586;SHMI;ANAKIN;Oh, my goodness, That's wonderful.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;5;0;0;0;0;0;0;0;0;0;45
587;QUI-GON;SHMI;And Anakin has been freed.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;5;0;0;0;0;0;0;0;0;0;45
588;ANAKIN;QUI-GON;What?!?;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;1;0;0;0;0;0;0;0;0;0;9
589;QUI-GON;ANAKIN;You're no longer a slave.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;5;0;0;0;0;0;0;0;0;0;45
590;ANAKIN;SHMI;Did you hear that, Mom?;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;5;0;0;0;0;0;0;0;0;0;45
591;SHMI;ANAKIN;You are free.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;3;0;0;0;0;0;0;0;0;0;27
592;SHMI;QUI-GON;Will you take him with you? Is he to become a Jedi?;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;12;0;0;0;0;0;0;0;0;0;108
593;QUI-GON;SHMI;Our meeting was not a coincidence. Nothing happens by accident. You are strong with the Force, but you may not be accepted by the Council.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;25;0;0;0;0;0;0;0;0;0;225
594;ANAKIN;QUI-GON;A Jedi! Mighty blasters, you mean I get to go with you in your starship and everything?!;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;17;0;0;0;0;0;0;0;0;0;153
595;QUI-GON;ANAKIN;Anakin, training to be a Jedi will not be a easy challenge. And if you succeed, it will be a hard life.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;22;0;0;0;0;0;0;0;0;0;198
596;ANAKIN;QUI-GON;But it's what I want. What I've always dreamed about.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;10;0;0;0;0;0;0;0;0;0;90
597;ANAKIN;SHMI;Can I go, Mom?!;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;4;0;0;0;0;0;0;0;0;0;36
598;SHMI;ANAKIN;This path has been placed for you, Annie. The choice to take it is yours alone.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;16;0;0;0;0;0;0;0;0;0;144
599;ANAKIN;SHMI;I want to go.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;4;0;0;0;0;0;0;0;0;0;36
600;QUI-GON;ANAKIN;Then, pack your things. We haven't much time.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;8;0;0;0;0;0;0;0;0;0;72
601;ANAKIN;QUI-GON;Yippee!;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;1;0;0;0;0;0;0;0;0;0;9
602;ANAKIN;QUI-GON;What about Mom? Is she free too? You're coming, aren't you, Mom;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;12;0;0;0;0;0;0;0;0;0;108
603;QUI-GON;ANAKIN;I tried to free your mother, Annie, but Watto wouldn't have it.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;12;0;0;0;0;0;0;0;0;0;108
604;ANAKIN;SHMI;You're coming with us, aren't you, Mom?;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;7;0;0;0;0;0;0;0;0;0;63
605;SHMI;ANAKIN;Son, my place is here. My future is here. It is time for you to let go to let go of me. I cannot go with you.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;27;0;0;0;0;0;0;0;0;0;243
606;ANAKIN;SHMI;I want to stay with you. I don't want things to change.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;12;0;0;0;0;0;0;0;0;0;108
607;SHMI;ANAKIN;You can't stop change any more than you can stop the suns from setting. I love you. Now hurry.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;19;0;0;0;0;0;0;0;0;0;171
608;SHMI;QUI-GON;Thank you.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;2;0;0;0;0;0;0;0;0;0;18
609;QUI-GON;SHMI;I will watch after him. You have my word. Will you be all right?;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;14;0;0;0;0;0;0;0;0;0;126
610;SHMI;QUI-GON;Yeah.;INT. ANAKIN'S HOVEL - MAIN ROOM - DAY;1;0;0;0;0;0;0;0;0;0;9
611;ANAKIN;THREEPIO;Well, Threepio, I'm free and I'm going away in a starship;INT. ANAKIN'S HOVEL - SECOND ROOM - DAY;11;0;0;0;0;0;0;0;0;0;99
612;THREEPIO;ANAKIN;Master, Annie, you are my maker, and I wish you well. Although I'd like it better if I were a little less naked.;INT. ANAKIN'S HOVEL - SECOND ROOM - DAY;23;0;0;0;0;0;0;0;0;0;207
613;ANAKIN;THREEPIO;I'm sorry I wasn't able to finish you, Threepio give you coverings and all I'm going to miss working on you. You've been a great pal. I'll make sure Mom doesn't sell you or anything.;INT. ANAKIN'S HOVEL - SECOND ROOM - DAY;35;0;0;0;0;0;0;0;0;0;315
614;THREEPIO;ANAKIN;Sell me?!?;INT. ANAKIN'S HOVEL - SECOND ROOM - DAY;2;0;0;0;0;0;0;0;0;0;18
615;ANAKIN;THREEPIO;Bye.;INT. ANAKIN'S HOVEL - SECOND ROOM - DAY;1;0;0;0;0;0;0;0;0;0;9
616;THREEPIO;ANAKIN;Oh, my.;INT. ANAKIN'S HOVEL - SECOND ROOM - DAY;2;0;0;0;0;0;0;0;0;0;18
617;ANAKIN;SHMI;I can't do it, Mom. I just can't.;EXT. MOS ESPA - STREET - SLAVE QUARTERS - DAY;8;0;0;0;0;0;0;0;0;0;72
618;SHMI;ANAKIN;Annie;EXT. MOS ESPA - STREET - SLAVE QUARTERS - DAY;1;0;0;0;0;0;0;0;0;0;9
619;ANAKIN;SHMI;Will I ever see you again?;EXT. MOS ESPA - STREET - SLAVE QUARTERS - DAY;6;0;0;0;0;0;0;0;0;0;54
620;SHMI;ANAKIN;What does your heart tell you?;EXT. MOS ESPA - STREET - SLAVE QUARTERS - DAY;6;0;0;0;0;0;0;0;0;0;54
621;ANAKIN;SHMI;I hope so yes I guess.;EXT. MOS ESPA - STREET - SLAVE QUARTERS - DAY;6;0;0;0;0;0;0;0;0;0;54
622;SHMI;ANAKIN;Then we will see each other again.;EXT. MOS ESPA - STREET - SLAVE QUARTERS - DAY;7;0;0;0;0;0;0;0;0;0;63
623;ANAKIN;SHMI;I will become a Jedi and I will come back and free you, Mom I promise.;EXT. MOS ESPA - STREET - SLAVE QUARTERS - DAY;16;0;0;0;0;0;0;0;0;0;144
624;SHMI;ANAKIN;No matter where you are, my love will be with you. Now be brave, and don't look back don't look back.;EXT. MOS ESPA - STREET - SLAVE QUARTERS - DAY;21;0;0;0;0;0;0;0;0;0;189
625;ANAKIN;QUI-GON;Master Qui-Gon,sir, wait!;EXT. TATOOINE - DESERT - NABOO SPACECRAFT - DAY;4;0;0;0;0;0;0;0;0;0;36
626;QUI-GON;ANAKIN;Anakin, drop!;EXT. TATOOINE - DESERT - NABOO SPACECRAFT - DAY;2;0;0;0;0;0;0;0;0;0;18
627;QUI-GON;ANAKIN;Annie, get to the ship! Take off! Go! Go!;EXT. TATOOINE - DESERT - NABOO SPACECRAFT - DAY;9;0;0;0;0;0;0;0;0;0;81
628;CAPT. PANAKA;OBI-WAN;Qui-Gon's in trouble.;INT. NABOO SPACECRAFT - HALLWAY;3;0;0;0;0;0;0;0;0;0;27
629;OBI-WAN;RIC OLIE;Take off now! Over there. Fly low.;INT. NABOO SPACECRAFT - HALLWAY;7;0;0;0;0;0;0;0;0;0;63
630;ANAKIN;QUI-GON;Are you all right?;INT. NABOO SPACECRAFT - HALLWAY;4;0;0;0;0;0;0;0;0;0;36
631;QUI-GON;ANAKIN;I think so.;INT. NABOO SPACECRAFT - HALLWAY;3;0;0;0;0;0;0;0;0;0;27
632;OBI-WAN;QUI-GON;What was it?;INT. NABOO SPACECRAFT - HALLWAY;3;0;0;0;0;0;0;0;0;0;27
633;QUI-GON;OBI-WAN;I don't know but he was well trained in the Jedi arts. My guess is he was after the Queen;INT. NABOO SPACECRAFT - HALLWAY;20;0;0;0;0;0;0;0;0;0;180
634;ANAKIN;QUI-GON;What are we gonna do about it?;INT. NABOO SPACECRAFT - HALLWAY;7;0;0;0;0;0;0;0;0;0;63
635;QUI-GON;ANAKIN;We will be patient. Anakin Skywalker, meet Obi-Wan Kenobi.;INT. NABOO SPACECRAFT - HALLWAY;9;0;0;0;0;0;0;0;0;0;81
636;ANAKIN;OBI-WAN;Pleased to meet you. Wow! You're a Jedi too? Pleased to meet you.;INT. NABOO SPACECRAFT - HALLWAY;13;0;0;0;0;0;0;0;0;0;117
637;NUTE;BIBBLE;Your Queen is lost, your people are starving, and you, Governor, are going to die, much sooner than your people, I'm afraid.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;22;0;0;0;0;0;0;0;0;0;198
638;BIBBLE;NUTE;This invasion will gain you nothing. We're a democracy. The people have decided;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;13;0;0;0;0;0;0;0;0;0;117
639;NUTE;OOM-9;Take him away.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;3;0;0;0;0;0;0;0;0;0;27
640;OOM-9;NUTE;My troops are in position to begin searching the swamps for these rumored underwater villages. They will not stay hidden for long.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;22;0;0;0;0;0;0;0;0;0;198
641;BIBBLE;PADME;The death toll is catastrophic. We must bow to their wishes. You must contact me.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;15;0;0;0;0;0;0;0;0;0;135
642;PADME;ANAKIN;Are you all right?;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;4;0;0;0;0;0;0;0;0;0;36
643;ANAKIN;PADME;It's very cold.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;3;0;0;0;0;0;0;0;0;0;27
644;PADME;ANAKIN;You're from a warm planet, Annie. Too warm for my taste. Space is cold.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;14;0;0;0;0;0;0;0;0;0;126
645;ANAKIN;PADME;You seem sad.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;3;0;0;0;0;0;0;0;0;0;27
646;PADME;ANAKIN;The Queen is worried. Her people are suffering dying. She must convince the Senate to intervene, or I'm not sure what will happen.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;23;0;0;0;0;0;0;0;0;0;207
647;ANAKIN;PADME;I'm I'm not sure what's going to happen to me. I dunno if I'll ever see you again. I made this for you. Sou you'd remember me. I carved it out of a japor snippet It will bring you good fortune.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;41;0;0;0;0;0;0;0;0;0;369
648;PADME;ANAKIN;It's beautiful, but I don't need this to remember you. Many things will change when we reach the capital, Annie. My caring for you will always remain.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;27;0;0;0;0;0;0;0;0;0;243
649;ANAKIN;PADME;I care for you too. Only I miss;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;8;0;0;0;0;0;0;0;0;0;72
650;PADME;ANAKIN;You miss your mother.;INT. NABOO PALACE - THRONE ROOM - THEED - NIGHT;4;0;0;0;0;0;0;0;0;0;36
651;RIC OLIE;ANAKIN;Coruscant the capital of the Republic the entire planet is one big city. There's Chancellor Valorum's shuttle. And look over there. Senator Palpatine is waiting for us.;INT. NABOO SPACECRAFT - COCKPIT;27;0;0;0;0;0;0;0;0;0;243
652;PALPATINE;AMIDALA;It is a great gift to see you alive, Your Majesty. With the communications breakdown, we've been very concerned. I'm anxious to hear your report on the situation. May I present Supreme Chancellor Valorum.;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;34;0;0;0;0;0;0;0;0;0;306
653;VALORUM;AMIDALA;Welcome, Your Highness. It is an honor to finally meet you in person.;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;13;0;0;0;0;0;0;0;0;0;117
654;AMIDALA;VALORUM;Thank you, Supreme Chancellor.;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;4;0;0;0;0;0;0;0;0;0;36
655;VALORUM;AMIDALA;I must relay to you how distressed everyone is over the currant situation. I've called for a special session of the Senate to hear your position.;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;26;0;0;0;0;0;0;0;0;0;234
656;AMIDALA;VALORUM;I am grateful for your concern, Chancellor.;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;7;0;0;0;0;0;0;0;0;0;63
657;PALPATINE;AMIDALA;There is a question of procedure, but I feel confident we can overcome it;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;14;0;0;0;0;0;0;0;0;0;126
658;QUI-GON;VALORUM;I must speak with the Jedi Council immediately, Your Honor. The situation has become more complicated.;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;16;0;0;0;0;0;0;0;0;0;144
659;PADME;ANAKIN;Ani, come on.;EXT. CORUSCANT - SENATE LANDING PLATFORM - DAY;3;0;0;0;0;0;0;0;0;0;27
